,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_name
154,0.285,0.776,9,-6.648,1,0.105,0.00284,0.00867,0.132,0.528,97.474,audio_features,1EJZmQLYjgjHZqS6OoXEXj,spotify:track:1EJZmQLYjgjHZqS6OoXEXj,https://api.spotify.com/v1/tracks/1EJZmQLYjgjHZqS6OoXEXj,https://api.spotify.com/v1/audio-analysis/1EJZmQLYjgjHZqS6OoXEXj,378493,4,Prophecy
155,0.504,0.987,2,-6.478,1,0.0775,1.2e-05,0.0898,0.0425,0.143,96.0,audio_features,42a6ALwfrBv9VgqZ7l7aNt,spotify:track:42a6ALwfrBv9VgqZ7l7aNt,https://api.spotify.com/v1/tracks/42a6ALwfrBv9VgqZ7l7aNt,https://api.spotify.com/v1/audio-analysis/42a6ALwfrBv9VgqZ7l7aNt,256133,4,Birth Of The Wicked
156,0.289,0.952,1,-7.74,0,0.363,0.000645,0.193,0.254,0.0674,195.042,audio_features,5t6z9HeNkHWVp0YiXIlSBQ,spotify:track:5t6z9HeNkHWVp0YiXIlSBQ,https://api.spotify.com/v1/tracks/5t6z9HeNkHWVp0YiXIlSBQ,https://api.spotify.com/v1/audio-analysis/5t6z9HeNkHWVp0YiXIlSBQ,573267,4,The Coming Curse
157,0.443,0.802,11,-8.965,0,0.115,7.2e-05,0.00277,0.103,0.483,129.034,audio_features,0Zx5fEgwEjyljQsuZYPYj8,spotify:track:0Zx5fEgwEjyljQsuZYPYj8,https://api.spotify.com/v1/tracks/0Zx5fEgwEjyljQsuZYPYj8,https://api.spotify.com/v1/audio-analysis/0Zx5fEgwEjyljQsuZYPYj8,401093,4,Blackened
158,0.348,0.7,4,-8.885,1,0.0611,0.0397,0.00228,0.106,0.416,93.614,audio_features,710B9xFjNOisQtKtppZE9p,spotify:track:710B9xFjNOisQtKtppZE9p,https://api.spotify.com/v1/tracks/710B9xFjNOisQtKtppZE9p,https://api.spotify.com/v1/audio-analysis/710B9xFjNOisQtKtppZE9p,675653,4,Black No. 1 (Little Miss Scare -All)
159,0.515,0.987,8,-5.391,1,0.108,0.00135,0.000195,0.0697,0.298,141.258,audio_features,11dCfArPrM7kzYpUrFHal9,spotify:track:11dCfArPrM7kzYpUrFHal9,https://api.spotify.com/v1/tracks/11dCfArPrM7kzYpUrFHal9,https://api.spotify.com/v1/audio-analysis/11dCfArPrM7kzYpUrFHal9,212640,4,Panama
160,0.422,0.803,4,-12.587,0,0.0478,0.00068,0.0134,0.094,0.597,145.252,audio_features,5EaGnOnlPWyZtm42OcwyGM,spotify:track:5EaGnOnlPWyZtm42OcwyGM,https://api.spotify.com/v1/tracks/5EaGnOnlPWyZtm42OcwyGM,https://api.spotify.com/v1/audio-analysis/5EaGnOnlPWyZtm42OcwyGM,251960,4,Restless and Wild
161,0.445,0.917,11,-6.776,1,0.0693,9.62e-06,0.175,0.108,0.439,106.54,audio_features,3erQAddOalef7tmVpAZ3BV,spotify:track:3erQAddOalef7tmVpAZ3BV,https://api.spotify.com/v1/tracks/3erQAddOalef7tmVpAZ3BV,https://api.spotify.com/v1/audio-analysis/3erQAddOalef7tmVpAZ3BV,292173,4,Dead Embryonic Cells
162,0.625,0.831,1,-10.031,1,0.0571,0.000756,0.47,0.0631,0.902,143.965,audio_features,5oH0AN8LRPQCvEzoJIHk7c,spotify:track:5oH0AN8LRPQCvEzoJIHk7c,https://api.spotify.com/v1/tracks/5oH0AN8LRPQCvEzoJIHk7c,https://api.spotify.com/v1/audio-analysis/5oH0AN8LRPQCvEzoJIHk7c,218840,4,The Beautiful People
163,0.332,0.946,2,-6.233,1,0.127,0.000275,0.0304,0.136,0.303,153.091,audio_features,0QRxtcxL31dRAeiUUuENPu,spotify:track:0QRxtcxL31dRAeiUUuENPu,https://api.spotify.com/v1/tracks/0QRxtcxL31dRAeiUUuENPu,https://api.spotify.com/v1/audio-analysis/0QRxtcxL31dRAeiUUuENPu,287480,4,Territory
164,0.331,0.834,0,-8.223,1,0.0344,0.000327,0.124,0.104,0.381,104.817,audio_features,48Ih1FjoQ5KoCpsdKUk8Eu,spotify:track:48Ih1FjoQ5KoCpsdKUk8Eu,https://api.spotify.com/v1/tracks/48Ih1FjoQ5KoCpsdKUk8Eu,https://api.spotify.com/v1/audio-analysis/48Ih1FjoQ5KoCpsdKUk8Eu,387840,4,Welcome Home (Sanitarium)
165,0.632,0.845,7,-6.336,1,0.0333,0.000773,0.00152,0.0618,0.433,89.232,audio_features,5pQYjzkALsgYOcFTC8DMmU,spotify:track:5pQYjzkALsgYOcFTC8DMmU,https://api.spotify.com/v1/tracks/5pQYjzkALsgYOcFTC8DMmU,https://api.spotify.com/v1/audio-analysis/5pQYjzkALsgYOcFTC8DMmU,324560,4,Sad But True
166,0.357,0.897,1,-6.37,1,0.0452,0.00938,0.00107,0.318,0.406,146.272,audio_features,1aPQhwQfYSYM81SVDeC92T,spotify:track:1aPQhwQfYSYM81SVDeC92T,https://api.spotify.com/v1/tracks/1aPQhwQfYSYM81SVDeC92T,https://api.spotify.com/v1/audio-analysis/1aPQhwQfYSYM81SVDeC92T,312573,4,Wild Child
167,0.504,0.856,7,-6.271,1,0.0423,0.000748,0.359,0.114,0.585,95.402,audio_features,5SAEMjVQbmin3g7b0RG6me,spotify:track:5SAEMjVQbmin3g7b0RG6me,https://api.spotify.com/v1/tracks/5SAEMjVQbmin3g7b0RG6me,https://api.spotify.com/v1/audio-analysis/5SAEMjVQbmin3g7b0RG6me,347440,4,5 Minutes Alone
168,0.43,0.695,5,-9.095,1,0.0418,0.00154,0.0493,0.25,0.709,135.871,audio_features,7pLNGPrwnI9lKQIGX8nHym,spotify:track:7pLNGPrwnI9lKQIGX8nHym,https://api.spotify.com/v1/tracks/7pLNGPrwnI9lKQIGX8nHym,https://api.spotify.com/v1/audio-analysis/7pLNGPrwnI9lKQIGX8nHym,373867,4,Fairies Wear Boots
169,0.434,0.871,2,-10.444,1,0.0785,0.015,0.136,0.31,0.393,89.394,audio_features,6f0Q6voeWc8YsdDBFNXcoH,spotify:track:6f0Q6voeWc8YsdDBFNXcoH,https://api.spotify.com/v1/tracks/6f0Q6voeWc8YsdDBFNXcoH,https://api.spotify.com/v1/audio-analysis/6f0Q6voeWc8YsdDBFNXcoH,260427,4,Metal Daze
170,0.443,0.907,2,-5.574,1,0.181,0.441,1.15e-06,0.12,0.278,134.992,audio_features,1cDu1ZVtBExJYohWBellWs,spotify:track:1cDu1ZVtBExJYohWBellWs,https://api.spotify.com/v1/tracks/1cDu1ZVtBExJYohWBellWs,https://api.spotify.com/v1/audio-analysis/1cDu1ZVtBExJYohWBellWs,317173,4,I Don't Know
171,0.293,0.977,1,-5.078,1,0.0732,0.00674,0.00061,0.159,0.174,132.14,audio_features,6iZerKTsZxbZYGumkLgcHQ,spotify:track:6iZerKTsZxbZYGumkLgcHQ,https://api.spotify.com/v1/tracks/6iZerKTsZxbZYGumkLgcHQ,https://api.spotify.com/v1/audio-analysis/6iZerKTsZxbZYGumkLgcHQ,189800,4,(We Are) The Roadcrew
172,0.321,0.735,3,-10.742,0,0.0398,0.00427,0.0212,0.103,0.23,133.351,audio_features,1TAACnILMUeS1iHg4sna9r,spotify:track:1TAACnILMUeS1iHg4sna9r,https://api.spotify.com/v1/tracks/1TAACnILMUeS1iHg4sna9r,https://api.spotify.com/v1/audio-analysis/1TAACnILMUeS1iHg4sna9r,468400,4,A Question Of Heaven
173,0.357,0.935,7,-11.955,1,0.0476,0.00166,0.00154,0.0677,0.337,154.286,audio_features,3WZ6545zSdedA63ENmK52w,spotify:track:3WZ6545zSdedA63ENmK52w,https://api.spotify.com/v1/tracks/3WZ6545zSdedA63ENmK52w,https://api.spotify.com/v1/audio-analysis/3WZ6545zSdedA63ENmK52w,354000,4,I Am The Law
174,0.305,0.832,6,-7.981,1,0.0398,0.000332,2.4e-05,0.091,0.585,100.677,audio_features,28kObNFRLVjnB0sw4K4W8I,spotify:track:28kObNFRLVjnB0sw4K4W8I,https://api.spotify.com/v1/tracks/28kObNFRLVjnB0sw4K4W8I,https://api.spotify.com/v1/audio-analysis/28kObNFRLVjnB0sw4K4W8I,206773,4,Would?
175,0.629,0.546,2,-12.612,1,0.0381,0.0371,0.0925,0.172,0.436,128.869,audio_features,4dbjG8mvlcUCjgobO8X7hU,spotify:track:4dbjG8mvlcUCjgobO8X7hU,https://api.spotify.com/v1/tracks/4dbjG8mvlcUCjgobO8X7hU,https://api.spotify.com/v1/audio-analysis/4dbjG8mvlcUCjgobO8X7hU,376533,4,Princess of the Dawn
176,0.268,0.841,11,-11.792,1,0.0719,0.000176,0.81,0.297,0.387,170.828,audio_features,0gc4IZuCLtPr1XAYE9QfCi,spotify:track:0gc4IZuCLtPr1XAYE9QfCi,https://api.spotify.com/v1/tracks/0gc4IZuCLtPr1XAYE9QfCi,https://api.spotify.com/v1/audio-analysis/0gc4IZuCLtPr1XAYE9QfCi,187573,4,Cold Sweat
177,0.362,0.797,3,-8.824,0,0.0424,0.00328,2e-06,0.0668,0.753,107.249,audio_features,2QpP8SyXrumYR5BlcdJgTV,spotify:track:2QpP8SyXrumYR5BlcdJgTV,https://api.spotify.com/v1/tracks/2QpP8SyXrumYR5BlcdJgTV,https://api.spotify.com/v1/audio-analysis/2QpP8SyXrumYR5BlcdJgTV,242573,4,Princess of the Night - 2009 Remastered Version
178,0.335,0.974,0,-6.169,1,0.213,0.00093,0.0188,0.352,0.311,101.801,audio_features,3qUEFXDsmQmme9kvWMAAxR,spotify:track:3qUEFXDsmQmme9kvWMAAxR,https://api.spotify.com/v1/tracks/3qUEFXDsmQmme9kvWMAAxR,https://api.spotify.com/v1/audio-analysis/3qUEFXDsmQmme9kvWMAAxR,216173,4,Iron Maiden - 1998 Remastered Version
179,0.347,0.424,8,-11.487,1,0.0377,0.00246,4.74e-06,0.168,0.55,85.59,audio_features,5HsGF4Mxcr6HTS8YTbBCfE,spotify:track:5HsGF4Mxcr6HTS8YTbBCfE,https://api.spotify.com/v1/tracks/5HsGF4Mxcr6HTS8YTbBCfE,https://api.spotify.com/v1/audio-analysis/5HsGF4Mxcr6HTS8YTbBCfE,176707,4,Gypsy - Single Version
