,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_name
254,0.695,0.578,4,-7.368,1,0.0852,0.0096,0.0074,0.125,0.609,145.02,audio_features,2lvUSft8skMlPDCaT7fIPe,spotify:track:2lvUSft8skMlPDCaT7fIPe,https://api.spotify.com/v1/tracks/2lvUSft8skMlPDCaT7fIPe,https://api.spotify.com/v1/audio-analysis/2lvUSft8skMlPDCaT7fIPe,128548,4,Fun to Mental
255,0.61,0.87,5,-2.996,0,0.0548,0.00199,0.000671,0.0597,0.517,123.948,audio_features,3sRHle4h5FNbKCQaFt6Rtx,spotify:track:3sRHle4h5FNbKCQaFt6Rtx,https://api.spotify.com/v1/tracks/3sRHle4h5FNbKCQaFt6Rtx,https://api.spotify.com/v1/audio-analysis/3sRHle4h5FNbKCQaFt6Rtx,245774,4,The Pain
256,0.414,0.851,2,-8.714,1,0.0413,0.0675,0.0047,0.333,0.567,158.907,audio_features,3jJelhat4qausO64fnYoUg,spotify:track:3jJelhat4qausO64fnYoUg,https://api.spotify.com/v1/tracks/3jJelhat4qausO64fnYoUg,https://api.spotify.com/v1/audio-analysis/3jJelhat4qausO64fnYoUg,300467,4,Synchronicity II - Remastered 2003
257,0.596,0.822,9,-5.593,1,0.0418,0.00108,2.42e-05,0.114,0.658,124.991,audio_features,3fBQ6d0wPfPgPQ2Nahsld3,spotify:track:3fBQ6d0wPfPgPQ2Nahsld3,https://api.spotify.com/v1/tracks/3fBQ6d0wPfPgPQ2Nahsld3,https://api.spotify.com/v1/audio-analysis/3fBQ6d0wPfPgPQ2Nahsld3,452687,4,El Blues del Diablo y la Enfermedad
258,0.459,0.953,4,-6.518,0,0.066,0.000275,0.000305,0.141,0.517,95.074,audio_features,6aYXSH9JZrD30Av2KlAOMY,spotify:track:6aYXSH9JZrD30Av2KlAOMY,https://api.spotify.com/v1/tracks/6aYXSH9JZrD30Av2KlAOMY,https://api.spotify.com/v1/audio-analysis/6aYXSH9JZrD30Av2KlAOMY,359760,4,2 Minutes to Midnight - 1998 Remaster
259,0.29,0.623,1,-9.959,0,0.038,0.108,2.39e-05,0.187,0.422,99.126,audio_features,5l3zkjO2Ag05TTqpbGQ9qP,spotify:track:5l3zkjO2Ag05TTqpbGQ9qP,https://api.spotify.com/v1/tracks/5l3zkjO2Ag05TTqpbGQ9qP,https://api.spotify.com/v1/audio-analysis/5l3zkjO2Ag05TTqpbGQ9qP,333600,4,Broken Wings
260,0.288,0.881,7,-4.585,1,0.0712,0.012,0.0,0.141,0.508,144.795,audio_features,32LKFnGmhSqDDHBlsqqaB4,spotify:track:32LKFnGmhSqDDHBlsqqaB4,https://api.spotify.com/v1/tracks/32LKFnGmhSqDDHBlsqqaB4,https://api.spotify.com/v1/audio-analysis/32LKFnGmhSqDDHBlsqqaB4,173853,4,"Peace, Love, Rock N Roll"
261,0.282,0.656,8,-6.557,1,0.0302,0.0105,0.0,0.0892,0.242,139.352,audio_features,0S3gpZzlT9Hb7CCSV2owX7,spotify:track:0S3gpZzlT9Hb7CCSV2owX7,https://api.spotify.com/v1/tracks/0S3gpZzlT9Hb7CCSV2owX7,https://api.spotify.com/v1/audio-analysis/0S3gpZzlT9Hb7CCSV2owX7,251867,4,"Mama, I'm Coming Home"
262,0.295,0.791,2,-9.1,1,0.0367,0.0803,0.0,0.131,0.278,108.699,audio_features,108lyj5gobzMHWoA2x78B1,spotify:track:108lyj5gobzMHWoA2x78B1,https://api.spotify.com/v1/tracks/108lyj5gobzMHWoA2x78B1,https://api.spotify.com/v1/audio-analysis/108lyj5gobzMHWoA2x78B1,318600,4,Jeremy
263,0.616,0.646,9,-8.141,1,0.0328,0.714,0.0,0.119,0.94,127.295,audio_features,2DGXmZPZ07HnWkFj3AayR0,spotify:track:2DGXmZPZ07HnWkFj3AayR0,https://api.spotify.com/v1/tracks/2DGXmZPZ07HnWkFj3AayR0,https://api.spotify.com/v1/audio-analysis/2DGXmZPZ07HnWkFj3AayR0,176373,4,"Oh, Pretty Woman"
264,0.514,0.884,7,-3.765,1,0.151,0.0943,1.52e-06,0.0654,0.898,158.262,audio_features,2FSDgZ3Ysl0a8x8luagG7G,spotify:track:2FSDgZ3Ysl0a8x8luagG7G,https://api.spotify.com/v1/tracks/2FSDgZ3Ysl0a8x8luagG7G,https://api.spotify.com/v1/audio-analysis/2FSDgZ3Ysl0a8x8luagG7G,197800,4,Come Out and Play
265,0.836,0.595,0,-6.663,1,0.0285,0.339,5.93e-05,0.0824,0.926,120.991,audio_features,6ZkiIiPneUofzUNO6sVGUI,spotify:track:6ZkiIiPneUofzUNO6sVGUI,https://api.spotify.com/v1/tracks/6ZkiIiPneUofzUNO6sVGUI,https://api.spotify.com/v1/audio-analysis/6ZkiIiPneUofzUNO6sVGUI,256586,4,Dreams
266,0.721,0.642,5,-7.944,1,0.0286,0.0949,0.000353,0.0935,0.451,128.032,audio_features,71UVYKHDUBCgvxiOIjE2mG,spotify:track:71UVYKHDUBCgvxiOIjE2mG,https://api.spotify.com/v1/tracks/71UVYKHDUBCgvxiOIjE2mG,https://api.spotify.com/v1/audio-analysis/71UVYKHDUBCgvxiOIjE2mG,203964,4,Leave Me or Love Me
267,0.588,0.533,8,-9.338,1,0.0295,0.159,5.7e-05,0.0719,0.513,84.971,audio_features,6ToVspiiQBvcQLkus3wKCk,spotify:track:6ToVspiiQBvcQLkus3wKCk,https://api.spotify.com/v1/tracks/6ToVspiiQBvcQLkus3wKCk,https://api.spotify.com/v1/audio-analysis/6ToVspiiQBvcQLkus3wKCk,210992,4,Like Lust Should
268,0.407,0.889,10,-9.264,0,0.0542,0.00619,3.96e-06,0.323,0.287,104.946,audio_features,0o7g2ndHoHmzTXaxjPM44O,spotify:track:0o7g2ndHoHmzTXaxjPM44O,https://api.spotify.com/v1/tracks/0o7g2ndHoHmzTXaxjPM44O,https://api.spotify.com/v1/audio-analysis/0o7g2ndHoHmzTXaxjPM44O,293667,4,Even Flow
